,Alter bei Riss,Geburt,Liga,Name,Position,Rissdatum,Rissdatum dezimal,Saison,Verein,Verletzungszeit,Webseite
1159,29,1989-10-09,laliga,David López,Innenverteidiger                            ,2019-03-03,2019.172602739726,18,Espanyol Barcelona,200,https://www.transfermarkt.ch/david-lopez/verletzungen/spieler/129444
1160,23,1984-07-02,eredivisie,Maarten Martens,Offensives Mittelfeld                            ,2007-10-28,2007.8164383561643,07,AZ Alkmaar,156,https://www.transfermarkt.ch/maarten-martens/verletzungen/spieler/9602
1161,23,1993-03-31,premier-league,Connor Wickham,Mittelstürmer                            ,2016-11-27,2016.8958904109588,16,Crystal Palace,470,https://www.transfermarkt.ch/connor-wickham/verletzungen/spieler/95435
1162,23,1996-02-15,serie-a,Mohamed Fares,Linkes Mittelfeld                            ,2019-08-09,2019.6,19,SPAL,0,https://www.transfermarkt.ch/mohamed-fares/verletzungen/spieler/287700
1163,22,1989-12-07,laliga2,Mauro Quiroga,Mittelstürmer                            ,2012-09-01,2012.6602739726027,12,CD Lugo,261,https://www.transfermarkt.ch/mauro-quiroga/verletzungen/spieler/158770
1164,28,1989-08-01,regionalliga-ost,Mehmet Sütcü,Defensives Mittelfeld                            ,2017-08-08,2017.5972602739726,17,FC Marchfeld Mannsdorf,219,https://www.transfermarkt.ch/mehmet-sutcu/verletzungen/spieler/61493
1165,24,1984-08-06,1-bundesliga,Vedad Ibisevic,Mittelstürmer                            ,2009-01-15,2009.041095890411,09,TSG 1899 Hoffenheim,168,https://www.transfermarkt.ch/vedad-ibisevic/verletzungen/spieler/21175
1166,23,1991-04-29,serie-c-girone-c,Andrea Doninelli,Zentrales Mittelfeld                            ,2014-11-05,2014.835616438356,14,Benevento Calcio,126,https://www.transfermarkt.ch/andrea-doninelli/verletzungen/spieler/130375
1167,19,1996-03-29,2-bundesliga,Muhammed Kayaroglu,Offensives Mittelfeld                            ,2015-05-15,2015.3698630136987,14,SpVgg Greuther Fürth II,332,https://www.transfermarkt.ch/muhammed-kayaroglu/verletzungen/spieler/228946
1168,23,1989-04-03,ligue-1,Romain Alessandrini,Rechtsaußen                            ,2013-02-15,2013.123287671233,12,FC Stade Rennes,150,https://www.transfermarkt.ch/romain-alessandrini/verletzungen/spieler/98334
1169,26,1989-08-05,ligue-1,Grégory Sertic,Defensives Mittelfeld                            ,2015-08-12,2015.6082191780822,15,FC Girondins Bordeaux,277,https://www.transfermarkt.ch/gregory-sertic/verletzungen/spieler/81386
1170,24,1991-01-05,regionalliga-sudwest,Eugen Gopko,Rechter Verteidiger                            ,2015-05-24,2015.3945205479451,14,VfR Wormatia Worms,373,https://www.transfermarkt.ch/eugen-gopko/verletzungen/spieler/82354
1171,26,1992-01-22,liga-nos,Vincent Aboubakar,Mittelstürmer                            ,2018-09-29,2018.7369863013698,18,FC Porto,198,https://www.transfermarkt.ch/vincent-aboubakar/verletzungen/spieler/147487
1172,27,1989-01-08,regionalliga-west,Lukas Neunteufel,Innenverteidiger                            ,2016-08-20,2016.6301369863013,16,VfB Hohenems,314,https://www.transfermarkt.ch/lukas-neunteufel/verletzungen/spieler/59102
1173,30,1981-03-07,super-lig,Selim Teber,Zentrales Mittelfeld                            ,2011-09-21,2011.7150684931507,11,Samsunspor,200,https://www.transfermarkt.ch/selim-teber/verletzungen/spieler/831
1174,27,1986-02-25,ligue-2,Nabil Dirar,Rechtes Mittelfeld                            ,2013-05-23,2013.3917808219178,12,AS Monaco,217,https://www.transfermarkt.ch/nabil-dirar/verletzungen/spieler/42267
1175,33,1980-07-01,2-bundesliga,Robert Lechleiter,Rechtsaußen                            ,2014-05-04,2014.3397260273973,13,VfR Aalen,301,https://www.transfermarkt.ch/robert-lechleiter/verletzungen/spieler/4184
1176,28,1980-07-01,2-bundesliga,Robert Lechleiter,Rechtsaußen                            ,2009-05-16,2009.372602739726,08,VfR Aalen,138,https://www.transfermarkt.ch/robert-lechleiter/verletzungen/spieler/4184
1177,19,1993-06-08,3-liga,Edisson Jordanov,Rechter Verteidiger                            ,2012-09-26,2012.7287671232878,12,FC Hansa Rostock,201,https://www.transfermarkt.ch/edisson-jordanov/verletzungen/spieler/89654
1178,19,1997-07-18,liga-pro, Guga,Zentrales Mittelfeld                            ,2017-04-24,2017.3123287671233,16,Benfica Lissabon B,464,https://www.transfermarkt.ch/guga/verletzungen/spieler/258034
1179,19,1997-07-18,liga-pro, Guga,Zentrales Mittelfeld                            ,2016-09-22,2016.717808219178,16,Benfica Lissabon B,210,https://www.transfermarkt.ch/guga/verletzungen/spieler/258034
1180,23,1991-01-16,torneo-inicial,Joel Acosta,Rechtsaußen                            ,2014-01-17,2014.0465753424658,14,Club Atlético Boca Juniors,213,https://www.transfermarkt.ch/joel-acosta/verletzungen/spieler/101183
1181,23,1995-12-20,jupiler-pro-league,Júnior Pius,Innenverteidiger                            ,2019-08-08,2019.5972602739726,19,CD Tondela,129,https://www.transfermarkt.ch/junior-pius/verletzungen/spieler/314969
1182,31,1980-05-14,premier-league,Zdenek Grygera,Rechter Verteidiger                            ,2011-11-06,2011.8383561643836,11,FC Fulham,252,https://www.transfermarkt.ch/zdenek-grygera/verletzungen/spieler/6833
1183,26,1992-02-28,regionalliga-ost,Fabian Rülling,Linkes Mittelfeld                            ,2018-05-18,2018.3780821917808,17,SKU Amstetten,227,https://www.transfermarkt.ch/fabian-rulling/verletzungen/spieler/229455
1184,27,1991-10-24,2-bundesliga,Brian Behrendt,Innenverteidiger                            ,2019-08-24,2019.641095890411,19,Arminia Bielefeld,5 T,https://www.transfermarkt.ch/brian-behrendt/verletzungen/spieler/85660
1185,23,1991-07-22,premier-league,Matty James,Zentrales Mittelfeld                            ,2015-05-09,2015.3534246575343,14,Leicester City,463,https://www.transfermarkt.ch/matty-james/verletzungen/spieler/73522
1186,29,1980-01-28,bundesliga,Karel Pitak,Zentrales Mittelfeld                            ,2009-04-11,2009.2767123287672,08,Red Bull Salzburg,201,https://www.transfermarkt.ch/karel-pitak/verletzungen/spieler/21102
1187,24,1988-02-23,3-liga,Dennis Riemer,Rechter Verteidiger                            ,2012-11-04,2012.8328767123287,12,Arminia Bielefeld,177,https://www.transfermarkt.ch/dennis-riemer/verletzungen/spieler/40596
1188,19,1989-07-22,campeonato-brasileiro-serie-a, Walter,Mittelstürmer                            ,2009-05-13,2009.3643835616438,08,SC Internacional Porto Alegre,214,https://www.transfermarkt.ch/walter/verletzungen/spieler/74605
1189,23,1988-11-22,nofv-oberliga-nord,René Lange,Linker Verteidiger                            ,2012-03-25,2012.2328767123288,11,FC Hansa Rostock II,171,https://www.transfermarkt.ch/rene-lange/verletzungen/spieler/35311
1190,22,1993-02-04,regionalliga-sudwest,Silvano Varnhagen,Defensives Mittelfeld                            ,2015-10-31,2015.8246575342466,15,SV Eintracht Trier 05,213,https://www.transfermarkt.ch/silvano-varnhagen/verletzungen/spieler/94157
1191,19,1991-04-10,campionato-primavera-girone-b,Mitja Novinic,Zentrales Mittelfeld                            ,2010-11-15,2010.86301369863,10,AC Mailand U19,151,https://www.transfermarkt.ch/mitja-novinic/verletzungen/spieler/52150
1192,25,1988-12-24,premier-liga,Momodou Ceesay,Mittelstürmer                            ,2014-05-24,2014.3945205479451,14,Kairat Almaty,184,https://www.transfermarkt.ch/momodou-ceesay/verletzungen/spieler/85254
1193,21,1996-12-27,super-league,Cedric Itten,Mittelstürmer                            ,2018-09-24,2018.7232876712328,18,FC St. Gallen 1879,231,https://www.transfermarkt.ch/cedric-itten/verletzungen/spieler/243856
1194,22,1995-01-02,serie-d-girone-d,Matteo Malagoli,Torwart                            ,2017-08-14,2017.613698630137,17,Mezzolara Calcio,140,https://www.transfermarkt.ch/matteo-malagoli/verletzungen/spieler/240956
1195,26,1987-03-13,2-liga, Taianan,Offensives Mittelfeld                            ,2013-06-02,2013.4164383561645,12,Iraklis Thessaloniki,151,https://www.transfermarkt.ch/taianan/verletzungen/spieler/114061
1196,21,1989-01-27,2-bundesliga,Florian Jungwirth,Innenverteidiger                            ,2010-04-10,2010.2739726027398,09,SG Dynamo Dresden,173,https://www.transfermarkt.ch/florian-jungwirth/verletzungen/spieler/33078
1197,22,1994-08-08,ligue-1, Kayembe,Linkes Mittelfeld                            ,2017-07-20,2017.5479452054794,17,FC Nantes,212,https://www.transfermarkt.ch/kayembe/verletzungen/spieler/129586
1198,21,1997-02-11,segunda-division-b-grupo-iii,Ferran Sarsanedas,Defensives Mittelfeld                            ,2018-10-29,2018.8191780821917,18,FC Barcelona B,212,https://www.transfermarkt.ch/ferran-sarsanedas/verletzungen/spieler/251891
1199,25,1983-07-31,super-league,François Marque,Innenverteidiger                            ,2009-04-10,2009.2739726027398,08,FC Basel 1893,280,https://www.transfermarkt.ch/francois-marque/verletzungen/spieler/33718
1200,23,1989-08-09,serie-a,Guido Marilungo,Mittelstürmer                            ,2012-11-28,2012.8986301369864,12,Atalanta Bergamo,219,https://www.transfermarkt.ch/guido-marilungo/verletzungen/spieler/61786
1201,22,1989-08-09,serie-a,Guido Marilungo,Mittelstürmer                            ,2012-03-20,2012.2191780821918,11,Atalanta Bergamo,214,https://www.transfermarkt.ch/guido-marilungo/verletzungen/spieler/61786
1202,28,1990-05-01,1-bundesliga,Diego Contento,Linker Verteidiger                            ,2018-09-08,2018.6794520547944,18,Fortuna Düsseldorf,264,https://www.transfermarkt.ch/diego-contento/verletzungen/spieler/39717
1203,19,1993-12-06,championship,Frankie Sutherland,Zentrales Mittelfeld                            ,2013-11-10,2013.849315068493,13,Leyton Orient,273,https://www.transfermarkt.ch/frankie-sutherland/verletzungen/spieler/148911
1204,23,1991-02-09,eredivisie,Florian Jozefzoon,Rechtsaußen                            ,2015-01-19,2015.0520547945205,14,PSV Eindhoven,268,https://www.transfermarkt.ch/florian-jozefzoon/verletzungen/spieler/124873
1205,22,1994-08-18,laliga2,Mohamed Djetei,Innenverteidiger                            ,2017-08-12,2017.6082191780822,17,Gimnàstic de Tarragona ,224,https://www.transfermarkt.ch/mohamed-djetei/verletzungen/spieler/426943
1206,28,1981-09-30,laliga,Óscar Serrano,Linkes Mittelfeld                            ,2010-04-25,2010.3150684931506,09,Racing Santander,190,https://www.transfermarkt.ch/oscar-serrano/verletzungen/spieler/26373
1207,30,1986-07-12,laliga,Didier Digard,Defensives Mittelfeld                            ,2016-10-31,2016.8246575342466,16,CA Osasuna,212,https://www.transfermarkt.ch/didier-digard/verletzungen/spieler/52345
1208,20,1994-05-24,laliga,Roberto Chen,Innenverteidiger                            ,2014-09-26,2014.7287671232878,14,FC Málaga,157,https://www.transfermarkt.ch/roberto-chen/verletzungen/spieler/189525
1209,22,1995-02-13,2-liga,Michael Brandner,Defensives Mittelfeld                            ,2017-07-01,2017.495890410959,17,SC Wiener Neustadt,183,https://www.transfermarkt.ch/michael-brandner/verletzungen/spieler/159095
1210,25,1990-02-07,scottish-league-one,Ross Perry,Innenverteidiger                            ,2015-11-28,2015.8986301369864,15,Brechin City FC,215,https://www.transfermarkt.ch/ross-perry/verletzungen/spieler/52727
1211,28,1979-03-03,laliga,Albert Jorquera,Torwart                            ,2007-12-29,2007.9835616438356,07,FC Barcelona,153,https://www.transfermarkt.ch/albert-jorquera/verletzungen/spieler/7915
1212,21,1990-06-10,championship,Jacob Butterfield,Zentrales Mittelfeld                            ,2011-12-31,2011.9890410958903,11,FC Barnsley,182,https://www.transfermarkt.ch/jacob-butterfield/verletzungen/spieler/39827
1213,24,1986-12-02,jupiler-pro-league,Ronald Vargas,Offensives Mittelfeld                            ,2011-02-06,2011.0986301369862,11,FC Brügge,207,https://www.transfermarkt.ch/ronald-vargas/verletzungen/spieler/72567
1214,25,1988-08-25,super-league,Malaury Martin,Zentrales Mittelfeld                            ,2014-04-28,2014.323287671233,13,Sandnes Ulf,247,https://www.transfermarkt.ch/malaury-martin/verletzungen/spieler/40875
1215,27,1992-04-07,jupiler-pro-league,Noë Dussenne,Innenverteidiger                            ,2019-08-30,2019.6575342465753,19,Standard Lüttich,0,https://www.transfermarkt.ch/noe-dussenne/verletzungen/spieler/160736
1216,26,1992-01-15,eredivisie,Joël Veltman,Rechter Verteidiger                            ,2018-04-20,2018.3013698630136,17,Ajax Amsterdam,287,https://www.transfermarkt.ch/joel-veltman/verletzungen/spieler/111195
1217,25,1986-08-30,super-league-1,Sebastián Leto,Linksaußen                            ,2012-02-07,2012.1013698630136,11,Sebastián Leto,510,https://www.transfermarkt.ch/sebastian-leto/verletzungen/spieler/39256
1218,28,1990-05-19,j1-league,Víctor Ibarbo,Hängende Spitze                            ,2018-06-29,2018.490410958904,17,Sagan Tosu,214,https://www.transfermarkt.ch/victor-ibarbo/verletzungen/spieler/92141
1219,26,1982-03-26,premier-league,Mikel Arteta,Zentrales Mittelfeld                            ,2009-02-22,2009.1424657534246,08,FC Everton,332,https://www.transfermarkt.ch/mikel-arteta/verletzungen/spieler/7451
1220,22,1993-01-06,1-bundesliga,Sonny Kittel,Offensives Mittelfeld                            ,2015-05-04,2015.3397260273973,14,Eintracht Frankfurt,189,https://www.transfermarkt.ch/sonny-kittel/verletzungen/spieler/78950
1221,18,1993-01-06,2-bundesliga,Sonny Kittel,Offensives Mittelfeld                            ,2011-04-18,2011.295890410959,11,Eintracht Frankfurt,213,https://www.transfermarkt.ch/sonny-kittel/verletzungen/spieler/78950
1222,24,1988-10-26,2-liga,Manuel Seidl,Zentrales Mittelfeld                            ,2013-10-06,2013.7561643835616,13,SV Mattersburg,196,https://www.transfermarkt.ch/manuel-seidl/verletzungen/spieler/56052
1223,24,1988-10-26,bundesliga,Manuel Seidl,Zentrales Mittelfeld                            ,2013-03-10,2013.1917808219177,12,SV Mattersburg,158,https://www.transfermarkt.ch/manuel-seidl/verletzungen/spieler/56052
1224,18,1998-01-24,super-league,Robin Huser,Zentrales Mittelfeld                            ,2016-05-12,2016.3616438356164,15,FC Basel 1893,293,https://www.transfermarkt.ch/robin-huser/verletzungen/spieler/243873
1225,25,1990-07-31,laliga2,Jaime Romero,Rechtsaußen                            ,2015-10-03,2015.7479452054795,15,Real Saragossa ,212,https://www.transfermarkt.ch/jaime-romero/verletzungen/spieler/81998
1226,26,1989-02-24,championship,Craig Forsyth,Linker Verteidiger                            ,2015-11-04,2015.8328767123287,15,Derby County,209,https://www.transfermarkt.ch/craig-forsyth/verletzungen/spieler/45492
1227,22,1993-12-09,national-league,Joel Dixon,Torwart                            ,2016-11-23,2016.8849315068494,16,AFC Barrow,283,https://www.transfermarkt.ch/joel-dixon/verletzungen/spieler/222014
1228,27,1979-02-06,laliga,Pablo Orbaiz,Defensives Mittelfeld                            ,2006-12-03,2006.9123287671232,06,Athletic Bilbao,149,https://www.transfermarkt.ch/pablo-orbaiz/verletzungen/spieler/7633
1229,32,1982-02-21,challenge-league,Mario Sara,Innenverteidiger                            ,2014-06-26,2014.482191780822,13,FC Vaduz,188,https://www.transfermarkt.ch/mario-sara/verletzungen/spieler/3015
1230,32,1982-02-21,challenge-league,Mario Sara,Innenverteidiger                            ,2014-06-25,2014.4794520547946,13,FC Vaduz,189,https://www.transfermarkt.ch/mario-sara/verletzungen/spieler/3015
1231,22,1990-04-07,ligue-1,Frédéric Duplus,Rechter Verteidiger                            ,2012-07-11,2012.5232876712328,12,FC Sochaux-Montbéliard,184,https://www.transfermarkt.ch/frederic-duplus/verletzungen/spieler/77829
1232,18,1990-04-07,ligue-1,Frédéric Duplus,Rechter Verteidiger                            ,2008-10-30,2008.8219178082193,08,FC Sochaux-Montbéliard,182,https://www.transfermarkt.ch/frederic-duplus/verletzungen/spieler/77829
1233,26,1992-10-16,super-league-1,Konstantinos Fortounis,Offensives Mittelfeld                            ,2019-07-11,2019.5232876712328,19,Olympiakos Piräus,0,https://www.transfermarkt.ch/konstantinos-fortounis/verletzungen/spieler/157539
1234,20,1995-04-17,eredivisie,Pascal Huser,Mittelstürmer                            ,2015-08-21,2015.6328767123289,15,SC Heerenveen,285,https://www.transfermarkt.ch/pascal-huser/verletzungen/spieler/215092
1235,18,1995-04-17,beloften-eredivisie,Pascal Huser,Mittelstürmer                            ,2013-07-09,2013.517808219178,13,SC Heerenveen U19,296,https://www.transfermarkt.ch/pascal-huser/verletzungen/spieler/215092
1236,21,1988-04-14,1-bundesliga,Vasilios Pliatsikas,Innenverteidiger                            ,2010-01-03,2010.0082191780823,09,FC Schalke 04,149,https://www.transfermarkt.ch/vasilios-pliatsikas/verletzungen/spieler/34186
1237,29,1988-08-16,1-landesliga-niederosterreich,Daniel Kogler,Rechtes Mittelfeld                            ,2017-08-18,2017.6246575342466,17,Kremser SC,194,https://www.transfermarkt.ch/daniel-kogler/verletzungen/spieler/51854
